,TIME,MEM,CPU,NETOUT,NETIN,DISK,Current Slot,Peers Connected
8806,4.902777777777778,1.217046875,66.2,0.08912113700000009,1.0170594020000063,1.155600349,14.329,27.0
8807,4.903333333333333,1.211453125,52.0,0.08914682600000015,1.0173292880000009,1.155630237,14.392000000000001,27.0
8808,4.903888888888889,1.21317578125,54.3,0.08918908200000078,1.0186900430000023,1.1586351709999998,14.392000000000001,27.0
8809,4.904444444444445,1.2164921875,53.5,0.08920474599999943,1.0187295930000038,1.159106435,14.392000000000001,27.0
8810,4.905,1.2167265625,56.8,0.08924208800000087,1.0188310060000003,1.159684847,14.392000000000001,27.0
8811,4.905555555555555,1.2179296875,53.5,0.0893674659999997,1.019047473000006,1.1624399140000001,14.392000000000001,27.0
8812,4.9061111111111115,1.2179296875,52.0,0.08938331500000095,1.0196603050000048,1.1624399140000001,14.456,27.0
8813,4.906666666666666,1.22536328125,80.5,0.08940760500000033,1.0198052090000056,1.162468816,14.456,27.0
8814,4.907222222222222,1.21940234375,52.8,0.08942211200000019,1.0202398070000054,1.162524769,14.456,27.0
8815,4.907777777777778,1.2371875,66.5,0.0894517109999997,1.0215883720000056,1.163081568,14.456,27.0
8816,4.908333333333333,1.24169140625,54.5,0.08948211400000036,1.021826323000001,1.1936160230000001,14.456,27.0
8817,4.90888888888889,1.2439921875,52.8,0.08949570700000004,1.021863492000004,1.1937188490000001,14.456,27.0
8818,4.9094444444444445,1.2482734375,54.0,0.0895252930000006,1.0219635540000018,1.192368262,14.456,27.0
8819,4.91,1.2482734375,31.5,0.08963345200000003,1.0226734570000044,1.192789559,14.456,28.0
8820,4.910555555555556,1.243,86.2,0.08964636400000017,1.022704485000002,1.19281151,14.456,28.0
8821,4.911111111111111,1.2462578125,54.8,0.08966946699999971,1.0229970210000028,1.192851472,14.456,28.0
8822,4.911944444444444,1.24651171875,55.1,0.08969279599999937,1.0233227590000025,1.193426263,14.456,28.0
8823,4.9125,1.225203125,54.0,0.08974476800000047,1.0245857620000025,1.171746132,14.456,28.0
8824,4.913055555555556,1.22796484375,52.5,0.08976117599999998,1.0246220660000036,1.172047685,14.52,28.0
8825,4.913611111111111,1.22820703125,78.1,0.08978375100000084,1.0246859970000004,1.182478304,14.52,28.0
